run,learner_id,country,age_range,highest_education_level,started_course,steps_completed,max_week_completed,last_week,early_dropout,id,left_at,leaving_reason,last_completed_step_at,last_completed_step,last_completed_week_number,last_completed_step_number
6,5fe998a4-d6fa-4aa2-b88e-fc77dd98ab2c,IT,46-55,secondary,TRUE,1,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,5245e2a3-d680-48fe-8147-c14b1e841048,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,b10c205e-b106-4422-8fc8-846b3cfd6606,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,bb3404c3-dea8-4e28-b6cb-3c5365c65e1a,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,7335c1ff-b0c2-4952-901b-6dd45784b084,NA,NA,NA,TRUE,3,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,a294dfc7-1751-4047-9033-0c85866d2c26,NA,NA,NA,TRUE,2,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,40658a1b-9aca-4e07-b1d7-fee4098c02c0,NA,NA,NA,TRUE,3,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,b9f0a781-3303-4ba4-b538-18dfd3a38873,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,e46f9fde-f1f6-4268-bea9-24337743f322,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,a977e064-eaa0-4427-8294-1d24c150291d,NA,NA,NA,TRUE,4,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,7ad6ba0a-4e4e-4a71-814b-a6a600bdd888,NA,NA,NA,TRUE,2,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,3e623cbe-b0e4-4fb6-a385-96beecea24e3,NA,NA,NA,TRUE,1,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,cf1fbb67-d9ea-47d3-b9b0-0209769a0705,NA,NA,NA,TRUE,2,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,2e0d6724-f7d2-40a1-9a08-bbec6e6f2ba5,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,baf795f6-b07e-42b9-9c13-ec941f9ec74b,NA,NA,NA,TRUE,5,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,126e9422-ab20-41f6-9dca-935de30266e8,GB,18-25,university_degree,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,2e4ed8e1-1e1f-45a1-b0f3-23c312881288,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,9ea0299b-6597-40e9-9c08-e17fe1a459dd,NA,NA,NA,TRUE,9,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,0f194058-bfaa-40f4-bee5-fcf36f36ed53,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,35fd382a-3ff3-4020-a20a-e0da6430cda6,NA,NA,NA,TRUE,13,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,b02e817f-a848-46f4-8af6-35a1b14ee033,NA,NA,NA,TRUE,61,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,071438f0-3a56-431a-9573-076adf8d439e,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,767be6d0-1ad4-4f04-9497-e38b87bdb0af,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,90ef5521-31b1-40f1-be92-a5e5dd2ef124,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,a0123243-989b-42ad-a7cc-978a96ba56e0,NA,NA,NA,TRUE,1,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,72e131fa-98ea-4f34-a70f-fa45d9ff6d3f,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,64dbda43-e4b2-448e-9027-6591bc7d3adc,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,6ffbff85-fe97-4fee-994d-17a32bdf867c,NA,NA,NA,TRUE,12,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,04fc7e52-27b1-4e66-8892-b578da7f6049,NA,NA,NA,TRUE,14,2,2,Later,NA,NA,NA,NA,NA,NA,NA
6,2c0e6128-e943-40eb-81fe-bab697332288,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,ab6d0e46-d67e-4aed-b9c5-048b3aa59950,NA,NA,NA,TRUE,1,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,d1518b06-5fcb-465f-928c-a77589afcf91,NA,NA,NA,TRUE,1,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,27df5774-f896-4f93-af48-e878e296d2dd,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,4d217505-21ef-4145-a01f-a04285faf4eb,NA,NA,NA,TRUE,1,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,38551e92-7d33-4ad5-98fb-81202bb44a08,NA,NA,NA,TRUE,1,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,e5825b2d-9118-401c-8e11-da0d68ee3518,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,415b6cdb-6fbd-47f4-bebf-63c0b5ea7b65,NA,NA,NA,TRUE,2,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,ba7457ed-c442-46f2-af6d-c8cc62d622a2,NA,NA,NA,TRUE,11,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,4009ab8d-c73c-4644-9afb-ec5c2eeddc76,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,8e857594-f8ac-4062-a0f4-de7596e8cae4,US,26-35,university_masters,FALSE,0,NA,0,Not started,156633,2018-07-11 12:19:17 UTC,The course required more time than I realised,NA,NA,NA,NA
6,13578e37-e1f2-4003-b3b2-ed9d4f6dacd2,NA,NA,NA,TRUE,4,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,c7bb1cfc-d86c-497d-83ed-b97a22b2b5a2,PK,NA,secondary,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,cd740610-b74c-4a20-8fc5-38ba7790cf6e,NA,NA,NA,TRUE,1,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,3df344b4-2247-48da-9ffe-c536a6cebdee,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,6a3d47c6-2dc9-41ce-a779-9bfe33d83602,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,9436af75-6e40-4dab-b054-0307fed389de,KE,36-45,university_degree,TRUE,1,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,8f2fdd8b-315b-4a48-b5d0-764e67a7608f,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,2bd6c10f-a315-4b2b-a476-80fd74971a84,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,ec8bb519-dfd7-4727-bc49-0a1cf78f4347,NA,NA,NA,TRUE,2,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,ca9a41b8-2e9c-4c41-bb22-1b9ff064ff2e,NA,NA,NA,TRUE,1,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,0a0cd40f-8ecb-45d0-bdb7-1327813cfd38,NA,NA,NA,TRUE,2,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,7065cc03-6311-4b55-b081-607f0982850d,NA,NA,NA,TRUE,19,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,eadc3ad1-2f04-4dd8-97c4-94311516fd67,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,08310242-8143-4e8a-9af9-2752130e5479,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,fc18c116-1c7e-4858-876f-3047f5e9f48e,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,f77f0f21-e75c-4b7a-8777-4d681f440ade,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,ce7d1e09-2267-4d1f-8029-3f1024c36345,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,5d6dfa29-3136-4889-ab53-3915f2ee23c2,NA,NA,NA,TRUE,12,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,f0f8ed86-e04a-46a1-a951-6e498294158e,JP,36-45,university_degree,TRUE,5,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,38f63d08-08e7-4c6a-8d3b-5626087c4384,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,bcedf6e8-b3eb-4a7d-bbdc-49dbd55c0949,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,f3586cd5-495f-4a67-b35b-412299bfc983,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,629fa94c-e6d8-466a-844d-c11547c7626a,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,81ddf43e-0aa3-4a14-a8f3-2fbda80ad362,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,2a9f0a8a-063d-49d8-a024-d2f0949d970b,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,8f91c0bf-7a5e-40c8-bc00-35358dd527ec,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,0cca51dd-ad5d-4690-b398-eebc1dad8e33,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,f4981f34-a6c8-402b-a0c1-a82fa9b3b6e3,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,20e6ec35-0f50-4819-9c2e-d1851fd54638,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,c49b4ed9-8fde-4ad0-a024-f69b948b3431,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,d531d03d-ed95-407e-bd85-0dc9085a16b3,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,e66c43ce-980b-4ab5-9f26-679b450f9f23,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,600cd7de-e7d2-48bd-880d-265ced1562b4,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,69c93fd6-e3cb-4b79-b65f-acea630c62f2,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,870c1797-0fcf-442c-bd90-b17cb0126dba,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,eb9ddd19-440f-40ac-ab52-4f332dddb34e,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,aed1e25b-a5fc-4ca7-805b-9c718a9ceb14,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,0707f943-f5b8-4dca-8364-9806344573f8,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,81bcc851-6a7c-4433-a6a3-ba40db6d04aa,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,fc5a59c3-a79d-476f-988f-0341614c0a1f,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,2ac8eb28-bb80-4c52-b98e-948b2b8b7fad,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,977d7e16-95f4-4d5e-a705-b7f3dcc7d858,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,e33aaf09-320d-43ff-b7b8-30eefa1a2409,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,9697f1ad-d45e-4d80-a4fd-2be4144e4a6c,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,479cf309-38ec-4184-8a83-ee8fab6e1fa2,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,76e6e6f2-703a-4bd8-94e9-e6b194973068,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,77da9003-fd11-45b1-b770-2f38657b3f87,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,bd14e467-fe89-4542-8b7d-0b1b10ff32ae,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,4c1e38a0-5d28-418a-bf94-aafa24501a87,KE,26-35,tertiary,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,b5acb488-1faa-46b1-a7d4-f492091e68aa,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,6774b43b-9a76-4857-8a8b-d7157c6d8147,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,92ee0df3-ade8-4af0-835d-073d869dc74d,NA,NA,NA,FALSE,0,NA,0,Not started,135619,2018-06-05 08:54:07 UTC,I prefer not to say,NA,NA,NA,NA
6,89e56666-7d85-4d46-979a-8545ed208198,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,66ce3a93-2e69-41ac-87d4-367ae625617d,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,77d57f6c-77a0-4f33-a9db-a754a2dd0c8f,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,6f8ee260-c0c9-461b-9211-70eb446cadf4,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,bb47abc3-0bc6-4f10-903a-19e1390647df,SA,26-35,university_degree,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,35e82186-b66d-46d8-9d68-e0afb9bf9505,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,62743167-8810-4373-8e99-f3c3504dd8f4,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,20095d30-0743-4fdc-a3b5-9bb8f2516f4b,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,e16f880f-1482-417b-875f-cc5015ce780c,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,6b330c36-2fa4-496d-a18c-fe5ac8004e1f,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,59e3a255-5320-456c-8b30-2b0c309f9c4f,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,ee74b65d-b50f-4a73-8f91-a214f07f9def,AT,18-25,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,2ca4b59f-9e64-4f88-8e45-f47e2679b76a,IN,18-25,secondary,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,a5fbc593-2204-472b-9f1b-c61b2f91f115,GH,26-35,university_degree,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,e0793cf7-82a1-4e25-8171-2ab7910a3e66,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,276ebaf9-ddd7-43de-b874-9c649df63e42,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,61ebdffc-b439-4107-bbc1-6654592c13da,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,193ab0cb-f11e-4e2d-a485-441e1d9b6477,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,840f9ffc-315d-4c09-a120-372f8118ca29,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,e4400389-a547-45ba-8fa7-2158428a7ca7,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,01e30a06-540e-4961-85cd-2e12b85987ec,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,147e13f9-17e1-45fa-b407-446329717e06,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,049c018f-77e9-4e41-b55b-0747a6edd1bb,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,9f554cf7-0ef9-4ec7-88df-957e38df15a1,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,5f3ab628-1e2d-42d3-8101-5c664d0c3895,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,f09ffd3e-385c-4ff7-8228-8940cd940d09,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,dc1b07b1-3f5b-4fee-96de-5c44829e088f,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,56f0a017-66eb-42f9-88ef-1d42a63695d8,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,11e36c14-e9cc-4707-8574-2c07bc3f3d6a,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,7e4db823-a450-4f88-a5d8-76e6d18959bd,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,8c08599b-3bb3-42fd-b53a-4c301f565420,GR,36-45,university_degree,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,1fb5370f-952c-47fd-afb3-973b103d98d2,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,d3ae9873-5bd2-4cfc-8502-206f87144196,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,ca64858b-fe5d-46b2-b2d1-ca08668deee2,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,657d1e39-0d59-4eb7-b286-db139bfd02b7,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,c6da11ca-7122-4c90-985f-cae8659a7051,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,f888dda5-7d5e-4573-9ad0-0ff7351464a2,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,38d5c2b8-67ea-4372-a0a0-87476a51699f,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,c089dd14-e651-49ef-91ab-4e6e78c4e46e,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,68fa8054-4160-4849-98b4-8076f0ca70dd,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,f83e6689-b66d-4b9d-bff6-c0555a225f49,NA,NA,NA,FALSE,0,NA,0,Not started,134123,2018-06-03 09:03:08 UTC,Other,NA,NA,NA,NA
6,a8bd8d45-5c36-46cd-bc0c-82c7b21f04e9,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,cd0df8b2-f487-407c-859d-1745eb738d83,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,c4a93706-89db-4fd6-afbf-07e065018b91,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,1f97ba2b-f210-48b6-92f7-255ba224448d,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,ee68c6c9-2465-4a97-997f-4db6eeae136d,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,1435ac4e-4b36-4759-b337-52879bca849e,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,96a19400-b518-4808-89cd-b05781674230,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,9fc132fa-fc2f-4784-afb8-dc19a3cf3ea8,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,5d9af90c-823b-4ccf-b804-73f554e3c440,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,c0453e9b-3760-47f4-8337-3f3bd8a27b4a,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,286cc02d-9461-4253-b17f-d0bbe41ee8a2,IN,18-25,tertiary,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,dbfee68d-8326-4c01-9fb5-1b2787bacfa7,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,6b10ddd6-f981-410e-8000-c076932fcf6f,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,bf78614d-a3a2-46a8-b974-8da873e7bd78,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,57162d37-c483-470d-b972-3809b59948de,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,f4235573-3f64-41d5-9e05-c0a764e203c9,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,f5f03be9-677a-4104-bbea-5313f23dfa84,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,39542be4-8d4e-49b6-81a0-7bae8408615c,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,3a475368-e8be-4d04-a807-a9d698afbcfb,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,54e9f439-cf9e-4459-b385-9e9a7079f609,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,0bfa8e53-3a2a-4afc-89c9-5d40af5687ab,AO,26-35,secondary,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,db2da341-ecbf-44d2-8112-904fa2628855,NL,18-25,university_degree,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,e61a4fc0-34a3-480c-8d08-a8da1709962d,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,c79c858c-eeb0-45f1-b75f-3d54fffd5443,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,f605eb94-981c-4e4b-bafa-17ca61606acb,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,8d7cb77f-424c-47f6-886b-1f8857bcc254,GB,56-65,secondary,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,46a3068f-eb94-4fd2-a2db-ee6cf794d727,VN,36-45,university_masters,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,4930a295-4127-4d5d-9a15-462cecd53bcf,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,26bb7624-8c58-4a5c-9582-718b48514841,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,de1eabec-ce02-4d44-992a-194c26115255,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,a35dbac6-52d6-48b5-bc50-55af71847e91,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,269b4cf3-b071-4018-8e92-662834e36b2c,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,b7dfc993-f93f-449c-8ada-7c8fdfa477f4,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,d80a085e-228d-401d-b59b-4611aec4de99,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,87e03de0-f1d0-46cd-b6a5-33246d987782,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,51a788f4-86cd-422d-96e3-e8ebe564a86a,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,8bea0e57-d1f3-4800-a275-b6ba2bd70fea,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,8670e1e1-335c-4d83-b3aa-2c2c85b044a2,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,81951713-6f23-4a7f-913c-fbcf4802e00f,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,69bda877-336d-4834-9d63-470c4f8fd058,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,3e75f724-f071-49d2-9e73-e2d959634f7c,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,aa861554-af99-489a-89f0-9673ba4ea9b4,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,8ed0dd9d-6bdc-447b-b6b5-4fb92d2d148c,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,eb5b79fb-cac9-423c-99e1-6f003971c23f,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,562eb38d-2bf8-454c-8d96-f2d321eec741,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,43144976-b62c-431b-9f38-b5d62609838a,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,d77d03c1-aeec-46c4-8206-febb7c7bb375,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,af9e599e-05ed-43a1-855f-4fadb9f0bcd9,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,bd6db886-ac61-4c51-a0f5-c3d97ccb70c5,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,1fdbff71-159e-43d2-b397-5f1c56c1ecf3,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,c1c14eba-86fa-4a99-a410-b6b1f0b9efe8,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,904c48d5-09b5-4544-b878-0bc8cd28ea39,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
